,Timestamp,all_tanks_station3_flow_rate
135,2024-04-30 16:51:17,0.19258309239307247
136,2024-04-30 16:51:18,0.19256824090074687
137,2024-04-30 16:51:19,0.19255338940842123
138,2024-04-30 16:51:20,0.1925385379160956
139,2024-04-30 16:51:21,0.19252368642376996
140,2024-04-30 16:51:22,0.19250883493144433
141,2024-04-30 16:51:23,0.1924939834391187
142,2024-04-30 16:51:24,0.1924791319467931
143,2024-04-30 16:51:25,0.19246428045446745
144,2024-04-30 16:51:26,0.19244942896214182
145,2024-04-30 16:51:27,0.19243457746981618
146,2024-04-30 16:51:28,0.19241972597749057
147,2024-04-30 16:51:29,0.19240487448516494
148,2024-04-30 16:51:30,0.1923900229928393
149,2024-04-30 16:51:31,0.19237517150051367
150,2024-04-30 16:51:32,0.19236032000818803
151,2024-04-30 16:51:33,0.19234546851586243
152,2024-04-30 16:51:34,0.1923306170235368
153,2024-04-30 16:51:35,0.19231576553121113
154,2024-04-30 16:51:36,0.19230091403888552
155,2024-04-30 16:51:37,0.1922860625465599
156,2024-04-30 16:51:38,0.19227121105423428
157,2024-04-30 16:51:39,0.19225635956190865
158,2024-04-30 16:51:40,0.192241508069583
159,2024-04-30 16:51:41,0.19222665657725738
160,2024-04-30 16:51:42,0.19221180508493174
161,2024-04-30 16:51:43,0.19219695359260613
162,2024-04-30 16:51:44,0.1921821021002805
163,2024-04-30 16:51:45,0.19216725060795486
164,2024-04-30 16:51:46,0.19215239911562923
165,2024-04-30 16:51:47,0.1921375476233036
166,2024-04-30 16:51:48,0.19212269613097796
167,2024-04-30 16:51:49,0.19210784463865235
168,2024-04-30 16:51:50,0.19209299314632672
169,2024-04-30 16:51:51,0.1920781416540011
170,2024-04-30 16:51:52,0.19206329016167548
171,2024-04-30 16:51:53,0.1920484386693498
172,2024-04-30 16:51:54,0.1920335871770242
173,2024-04-30 16:51:55,0.19201873568469857
174,2024-04-30 16:51:56,0.19200388419237296
175,2024-04-30 16:51:57,0.19198903270004733
176,2024-04-30 16:51:58,0.19197418120772167
177,2024-04-30 16:51:59,0.19195932971539606
178,2024-04-30 16:52:00,0.19194447822307042
179,2024-04-30 16:52:01,0.1919296267307448
180,2024-04-30 16:52:02,0.19191477523841918
181,2024-04-30 16:52:03,0.19189992374609355
182,2024-04-30 16:52:04,0.1918850722537679
183,2024-04-30 16:52:05,0.19187022076144228
184,2024-04-30 16:52:06,0.19185536926911664
185,2024-04-30 16:52:07,0.19184051777679104
186,2024-04-30 16:52:08,0.19182566628446537
187,2024-04-30 16:52:09,0.19181081479213977
188,2024-04-30 16:52:10,0.19179596329981413
189,2024-04-30 16:52:11,0.1917811118074885
190,2024-04-30 16:52:12,0.1917662603151629
191,2024-04-30 16:52:13,0.19175140882283725
192,2024-04-30 16:52:14,0.19173655733051165
193,2024-04-30 16:52:15,0.191721705838186
194,2024-04-30 16:52:16,0.19170685434586035
195,2024-04-30 16:52:17,0.19169200285353474
196,2024-04-30 16:52:18,0.1916771513612091
197,2024-04-30 16:52:19,0.19166229986888345
198,2024-04-30 16:52:20,0.19164744837655784
199,2024-04-30 16:52:21,0.1916325968842322
200,2024-04-30 16:52:22,0.1916177453919066
201,2024-04-30 16:52:23,0.19160289389958096
202,2024-04-30 16:52:24,0.19158804240725533
203,2024-04-30 16:52:25,0.19157319091492972
204,2024-04-30 16:52:26,0.19155833942260406
205,2024-04-30 16:52:27,0.19154348793027845
206,2024-04-30 16:52:28,0.19152863643795282
207,2024-04-30 16:52:29,0.19151378494562718
208,2024-04-30 16:52:30,0.19149893345330157
209,2024-04-30 16:52:31,0.1914840819609759
210,2024-04-30 16:52:32,0.19146923046865028
211,2024-04-30 16:52:33,0.19145437897632467
212,2024-04-30 16:52:34,0.19143952748399903
213,2024-04-30 16:52:35,0.19142467599167343
214,2024-04-30 16:52:36,0.1914098244993478
215,2024-04-30 16:52:37,0.19139497300702216
216,2024-04-30 16:52:38,0.19138012151469652
217,2024-04-30 16:52:39,0.1913652700223709
218,2024-04-30 16:52:40,0.19135041853004528
219,2024-04-30 16:52:41,0.19133556703771962
220,2024-04-30 16:52:42,0.19132071554539398
221,2024-04-30 16:52:43,0.19130586405306838
222,2024-04-30 16:52:44,0.19129101256074274
223,2024-04-30 16:52:45,0.19127616106841713
224,2024-04-30 16:52:46,0.1912613095760915
225,2024-04-30 16:52:47,0.19124645808376586
226,2024-04-30 16:52:48,0.19123160659144026
227,2024-04-30 16:52:49,0.1912167550991146
228,2024-04-30 16:52:50,0.19120190360678896
229,2024-04-30 16:52:51,0.19118705211446335
230,2024-04-30 16:52:52,0.1911722006221377
231,2024-04-30 16:52:53,0.19115734912981208
232,2024-04-30 16:52:54,0.19114249763748645
233,2024-04-30 16:52:55,0.1911276461451608
234,2024-04-30 16:52:56,0.1911127946528352
235,2024-04-30 16:52:57,0.19109794316050957
236,2024-04-30 16:52:58,0.19108309166818396
237,2024-04-30 16:52:59,0.19106824017585833
238,2024-04-30 16:53:00,0.1910533886835327
239,2024-04-30 16:53:01,0.19103853719120706
240,2024-04-30 16:53:02,0.1910236856988814
241,2024-04-30 16:53:03,0.19100883420655576
242,2024-04-30 16:53:04,0.19099398271423015
243,2024-04-30 16:53:05,0.19097913122190452
244,2024-04-30 16:53:06,0.1909642797295789
245,2024-04-30 16:53:07,0.19094942823725328
246,2024-04-30 16:53:08,0.19093457674492764
247,2024-04-30 16:53:09,0.19091972525260203
248,2024-04-30 16:53:10,0.1909048737602764
249,2024-04-30 16:53:11,0.1908900222679508
250,2024-04-30 16:53:12,0.19087517077562513
251,2024-04-30 16:53:13,0.1908603192832995
252,2024-04-30 16:53:14,0.1908454677909739
253,2024-04-30 16:53:15,0.19083061629864823
254,2024-04-30 16:53:16,0.19081576480632262
255,2024-04-30 16:53:17,0.19080091331399698
256,2024-04-30 16:53:18,0.19078606182167135
257,2024-04-30 16:53:19,0.19077121032934574
258,2024-04-30 16:53:20,0.1907563588370201
259,2024-04-30 16:53:21,0.19074150734469447
260,2024-04-30 16:53:22,0.19072665585236884
261,2024-04-30 16:53:23,0.1907118043600432
262,2024-04-30 16:53:24,0.1906969528677176
263,2024-04-30 16:53:25,0.19068210137539193
264,2024-04-30 16:53:26,0.1906672498830663
265,2024-04-30 16:53:27,0.1906523983907407
266,2024-04-30 16:53:28,0.19063754689841506
267,2024-04-30 16:53:29,0.19062269540608945
268,2024-04-30 16:53:30,0.1906078439137638
269,2024-04-30 16:53:31,0.19059299242143818
270,2024-04-30 16:53:32,0.19057814092911257
271,2024-04-30 16:53:33,0.19056328943678694
272,2024-04-30 16:53:34,0.19054843794446127
273,2024-04-30 16:53:35,0.19053358645213567
274,2024-04-30 16:53:36,0.19051873495981003
275,2024-04-30 16:53:37,0.1905038834674844
276,2024-04-30 16:53:38,0.19048903197515876
277,2024-04-30 16:53:39,0.19047418048283313
278,2024-04-30 16:53:40,0.19045932899050752
279,2024-04-30 16:53:41,0.19044447749818189
280,2024-04-30 16:53:42,0.19042962600585628
281,2024-04-30 16:53:43,0.19041477451353064
282,2024-04-30 16:53:44,0.190399923021205
283,2024-04-30 16:53:45,0.19038507152887937
284,2024-04-30 16:53:46,0.19037022003655374
285,2024-04-30 16:53:47,0.19035536854422813
286,2024-04-30 16:53:48,0.19034051705190247
287,2024-04-30 16:53:49,0.19032566555957683
288,2024-04-30 16:53:50,0.19031081406725123
289,2024-04-30 16:53:51,0.1902959625749256
290,2024-04-30 16:53:52,0.19028111108259996
291,2024-04-30 16:53:53,0.19026625959027435
292,2024-04-30 16:53:54,0.19025140809794872
293,2024-04-30 16:53:55,0.19023655660562308
294,2024-04-30 16:53:56,0.19022170511329747
295,2024-04-30 16:53:57,0.1902068536209718
296,2024-04-30 16:53:58,0.19019200212864618
297,2024-04-30 16:53:59,0.19017715063632054
298,2024-04-30 16:54:00,0.19016229914399493
299,2024-04-30 16:54:01,0.1901474476516693
